dev_esp32,timestamp,altitude,latitude,longitude,journey_id
esp32_device_001,2026-05-22T00:00:00+12:00,44.3,-36.604759,174.802567,1
esp32_device_001,2026-05-22T00:00:05+12:00,42.7,-36.604763,174.802567,1
esp32_device_001,2026-05-22T00:00:10+12:00,42.1,-36.604767,174.802582,1
esp32_device_001,2026-05-22T00:00:15+12:00,41.2,-36.604771,174.802582,1
esp32_device_001,2026-05-22T00:00:20+12:00,40.3,-36.604774,174.802582,1
esp32_device_001,2026-05-22T00:00:25+12:00,38.5,-36.604778,174.802582,1
esp32_device_001,2026-05-22T00:00:30+12:00,37.1,-36.604778,174.802582,1
esp32_device_001,2026-05-22T00:00:35+12:00,36.6,-36.604782,174.802582,1
esp32_device_001,2026-05-22T00:00:40+12:00,35.9,-36.604778,174.802567,1
esp32_device_001,2026-05-22T00:00:45+12:00,35.1,-36.604786,174.802582,1
esp32_device_001,2026-05-22T00:00:50+12:00,35,-36.604794,174.802582,1
esp32_device_001,2026-05-22T00:00:55+12:00,35.7,-36.604797,174.802582,1
esp32_device_001,2026-05-22T00:01:00+12:00,37,-36.604801,174.802597,1
esp32_device_001,2026-05-22T00:01:05+12:00,38.2,-36.60479,174.802597,1
esp32_device_001,2026-05-22T00:01:10+12:00,39,-36.604782,174.802597,1
esp32_device_001,2026-05-22T00:01:15+12:00,39.2,-36.604774,174.802597,1
esp32_device_001,2026-05-22T00:01:20+12:00,40.1,-36.604771,174.802597,1
esp32_device_001,2026-05-22T00:01:25+12:00,40.4,-36.604767,174.802597,1
esp32_device_001,2026-05-22T00:01:30+12:00,40.8,-36.604763,174.802597,1
esp32_device_001,2026-05-22T00:01:35+12:00,40.7,-36.604759,174.802582,1
esp32_device_001,2026-05-22T00:05:41+12:00,41.9,-36.604763,174.802612,1
esp32_device_001,2026-05-22T00:05:46+12:00,40.1,-36.604767,174.802597,1
esp32_device_001,2026-05-22T00:05:51+12:00,38.9,-36.604771,174.802597,1
esp32_device_001,2026-05-22T00:05:56+12:00,38.9,-36.604771,174.802597,1
esp32_device_001,2026-05-22T00:06:01+12:00,39.7,-36.604767,174.802597,1
esp32_device_001,2026-05-22T00:06:06+12:00,40.9,-36.604763,174.802612,1
esp32_device_001,2026-05-22T00:06:11+12:00,41.4,-36.604763,174.802612,1
esp32_device_001,2026-05-22T00:06:16+12:00,40.5,-36.604771,174.802597,1
esp32_device_001,2026-05-22T00:06:21+12:00,40.3,-36.604771,174.802612,1
esp32_device_001,2026-05-22T00:06:26+12:00,40.6,-36.604774,174.802612,1
esp32_device_001,2026-05-22T00:06:56+12:00,37.8,-36.604782,174.802597,1
esp32_device_001,2026-05-22T00:07:06+12:00,38,-36.604782,174.802597,1
esp32_device_001,2026-05-22T00:07:11+12:00,38.2,-36.604786,174.802597,1
esp32_device_001,2026-05-22T00:07:16+12:00,39.2,-36.604782,174.802597,1
esp32_device_001,2026-05-22T00:07:21+12:00,39.3,-36.604786,174.802597,1
esp32_device_001,2026-05-22T00:07:26+12:00,39.2,-36.604786,174.802597,1
esp32_device_001,2026-05-22T00:07:31+12:00,40.2,-36.604782,174.802597,1
esp32_device_001,2026-05-22T00:07:36+12:00,41.6,-36.604778,174.802597,1
esp32_device_001,2026-05-22T00:07:41+12:00,42.9,-36.604778,174.802597,1
esp32_device_001,2026-05-22T00:07:46+12:00,43.8,-36.604778,174.802597,1
esp32_device_001,2026-05-22T00:07:51+12:00,44.2,-36.604778,174.802597,1
esp32_device_001,2026-05-22T00:07:56+12:00,44.6,-36.604778,174.802597,1
